PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:38.982	LOGIN_CONTROL_SECURE.exe	mouse_move		1018	554
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:41.865	proSmtcStar_v1.4.3.5.exe	mouse_move		1018	554
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:42.159	proSmtcStar_v1.4.3.5.exe	mouse_move		1015	554
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:42.763	proSmtcStar_v1.4.3.5.exe	mouse_move		1116	381
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:42.996	proSmtcStar_v1.4.3.5.exe	mouse_move		829	382
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:43.414	proSmtcStar_v1.4.3.5.exe	mouse_move		753	379
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:43.817	proSmtcStar_v1.4.3.5.exe	mouse_move		1031	336
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:44.081	proSmtcStar_v1.4.3.5.exe	mouse_move		1161	321
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:44.360	proSmtcStar_v1.4.3.5.exe	mouse_move		1100	316
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:44.561	proSmtcStar_v1.4.3.5.exe	mouse_move		1025	345
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:45.150	proSmtcStar_v1.4.3.5.exe	Left_Click		951	400
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:46.685	LOGIN_CONTROL_SECURE.exe	mouse_move		951	400
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:49.226	proSmtcStar_v1.4.3.5.exe	mouse_move		952	400
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.449	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.496	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.511	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.527	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.542	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.558	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.573	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.589	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.604	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.635	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.651	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.666	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.682	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:54.697	proSmtcStar_v1.4.3.5.exe	key_press	13		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:56.797	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:56.937	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.076	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.216	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.309	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.665	proSmtcStar_v1.4.3.5.exe	key_press	13		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.774	proSmtcStar_v1.4.3.5.exe	key_press	13		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:57.975	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.099	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.192	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.301	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.378	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.688	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.735	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.921	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:58.983	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:59.355	proSmtcStar_v1.4.3.5.exe	key_press	106		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:28:59.401	proSmtcStar_v1.4.3.5.exe	key_press	111		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:00.455	proSmtcStar_v1.4.3.5.exe	key_press	8		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:00.548	proSmtcStar_v1.4.3.5.exe	key_press	8		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:01.214	proSmtcStar_v1.4.3.5.exe	key_press	111		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:01.462	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:01.633	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:01.757	proSmtcStar_v1.4.3.5.exe	key_press	111		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:02.222	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:02.299	proSmtcStar_v1.4.3.5.exe	key_press	num		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:02.470	proSmtcStar_v1.4.3.5.exe	key_press	13		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:02.656	proSmtcStar_v1.4.3.5.exe	key_press	32		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:05.197	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:05.275	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.065	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.127	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.282	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.344	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.406	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.515	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.592	proSmtcStar_v1.4.3.5.exe	key_press	32		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:06.995	proSmtcStar_v1.4.3.5.exe	key_press	13		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:09.692	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.203	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.234	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.265	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.296	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.327	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.358	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.389	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.420	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.451	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.498	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.529	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.560	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.591	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.622	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.653	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.684	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.715	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.761	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.792	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.823	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:10.854	proSmtcStar_v1.4.3.5.exe	key_press	40		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:13.536	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:13.876	proSmtcStar_v1.4.3.5.exe	key_press	164		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:14.124	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:14.543	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:14.837	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:15.240	proSmtcStar_v1.4.3.5.exe	key_press	164		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:15.721	proSmtcStar_v1.4.3.5.exe	key_press	164		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:15.736	proSmtcStar_v1.4.3.5.exe	key_press	38		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:16.217	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:16.542	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:17.116	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:17.379	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:17.565	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.077	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.201	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.712	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.743	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.774	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.805	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.836	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.867	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.898	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.929	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:18.960	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.006	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.037	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.068	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.099	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.130	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.161	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.192	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.719	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:19.905	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:20.618	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:20.820	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:20.959	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:21.130	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:21.378	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:21.719	proSmtcStar_v1.4.3.5.exe	key_press	39		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:21.982	proSmtcStar_v1.4.3.5.exe	key_press	160		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.137	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.649	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.680	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.711	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.742	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.773	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.803	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.834	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.865	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.896	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.943	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:22.974	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:23.005	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:23.036	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:23.067	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:23.098	proSmtcStar_v1.4.3.5.exe	key_press	37		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:23.609	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.121	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.152	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.183	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.214	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.245	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.276	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.307	proSmtcStar_v1.4.3.5.exe	key_press	162		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.338	proSmtcStar_v1.4.3.5.exe	key_press	char		
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:24.446	proSmtcStar_v1.4.3.5.exe	mouse_move		1119	198
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:25.004	proSmtcStar_v1.4.3.5.exe	mouse_move		977	459
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:25.376	proSmtcStar_v1.4.3.5.exe	mouse_move		864	528
A17PCH009-S1TS	hiroshi_2.oonishi	2018/11/20 09:29:25.547	proSmtcStar_v1.4.3.5.exe	Left_Click		897	550
