PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:38.039	LOGIN_CONTROL_SECURE.exe	mouse_move		0	0
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:39.353	LOGIN_CONTROL_SECURE.exe	key_press	num		
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:39.369	LOGIN_CONTROL_SECURE.exe	key_press	num		
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:39.385	LOGIN_CONTROL_SECURE.exe	key_press	num		
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:39.400	LOGIN_CONTROL_SECURE.exe	key_press	num		
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:39.416	LOGIN_CONTROL_SECURE.exe	key_press	13		
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:44.673	LOGIN_CONTROL_SECURE.exe	mouse_move		626	134
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:45.721	LOGIN_CONTROL_SECURE.exe	mouse_move		819	368
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:47.192	LOGIN_CONTROL_SECURE.exe	mouse_move		817	363
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:47.864	LOGIN_CONTROL_SECURE.exe	Left_Click		892	368
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.021	LOGIN_CONTROL_SECURE.exe	Left_Click		892	368
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.036	LOGIN_CONTROL_SECURE.exe	mouse_move		892	368
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.146	LOGIN_CONTROL_SECURE.exe	Left_Click		892	369
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.162	LOGIN_CONTROL_SECURE.exe	mouse_move		892	369
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.302	LOGIN_CONTROL_SECURE.exe	Left_Click		892	371
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:48.521	LOGIN_CONTROL_SECURE.exe	mouse_move		892	371
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:49.085	LOGIN_CONTROL_SECURE.exe	mouse_move		951	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:50.321	LOGIN_CONTROL_SECURE.exe	Left_Click		940	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:50.352	LOGIN_CONTROL_SECURE.exe	Left_Click		940	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:50.493	LOGIN_CONTROL_SECURE.exe	Left_Click		940	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:50.649	LOGIN_CONTROL_SECURE.exe	Left_Click		940	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:50.790	LOGIN_CONTROL_SECURE.exe	mouse_move		940	422
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:51.478	LOGIN_CONTROL_SECURE.exe	Left_Click		1144	775
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:51.478	LOGIN_CONTROL_SECURE.exe	mouse_move		1144	775
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:51.635	LOGIN_CONTROL_SECURE.exe	mouse_move		1144	778
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:52.542	LOGIN_CONTROL_SECURE.exe	Left_Click		932	597
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:52.714	LOGIN_CONTROL_SECURE.exe	mouse_move		932	597
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:52.871	LOGIN_CONTROL_SECURE.exe	mouse_move		932	597
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:53.058	LOGIN_CONTROL_SECURE.exe	mouse_move		931	597
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:55.968	LOGIN_CONTROL_SECURE.exe	mouse_move		965	528
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:56.281	LOGIN_CONTROL_SECURE.exe	mouse_move		965	528
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:56.532	LOGIN_CONTROL_SECURE.exe	mouse_move		963	531
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:57.220	LOGIN_CONTROL_SECURE.exe	Left_Click		997	535
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:57.298	LOGIN_CONTROL_SECURE.exe	mouse_move		997	535
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:57.549	LOGIN_CONTROL_SECURE.exe	mouse_move		998	535
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:57.736	LOGIN_CONTROL_SECURE.exe	mouse_move		993	535
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:58:59.191	LOGIN_CONTROL_SECURE.exe	mouse_move		1001	519
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:00.678	proSmtcStar_v1.4.3.5.exe	Left_Click		276	1067
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:02.117	LOGIN_CONTROL_SECURE.exe	Left_Click		1264	799
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:02.258	LOGIN_CONTROL_SECURE.exe	mouse_move		1264	799
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:02.915	LOGIN_CONTROL_SECURE.exe	mouse_move		1054	570
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:03.024	LOGIN_CONTROL_SECURE.exe	Left_Click		1054	568
A17PCH013-S1TS	yuu.komiya	2018/11/20 08:59:03.071	LOGIN_CONTROL_SECURE.exe	mouse_move		1054	568
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:53.991	Explorer.EXE	mouse_move		127	339
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:55.747	proSmtcStar_v1.4.3.5.exe	mouse_move		631	741
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:56.717	proSmtcStar_v1.4.3.5.exe	Left_Click		1287	294
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:56.750	proSmtcStar_v1.4.3.5.exe	mouse_move		1287	294
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:56.869	proSmtcStar_v1.4.3.5.exe	mouse_move		1287	293
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:57.555	proSmtcStar_v1.4.3.5.exe	Left_Click		657	389
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:54:57.772	proSmtcStar_v1.4.3.5.exe	mouse_move		657	389
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:41.037	proSmtcStar_v1.4.3.5.exe	mouse_move		664	386
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:41.599	proSmtcStar_v1.4.3.5.exe	Left_Click		817	447
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:41.848	Explorer.EXE	mouse_move		817	447
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:42.223	Explorer.EXE	mouse_move		818	448
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:43.065	proSmtcStar_v1.4.3.5.exe	Left_Click		1149	670
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:43.252	proSmtcStar_v1.4.3.5.exe	mouse_move		1149	670
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:43.783	proSmtcStar_v1.4.3.5.exe	Left_Click		1111	624
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:43.939	proSmtcStar_v1.4.3.5.exe	mouse_move		1111	624
A17PCH013-S1TS	yuu.komiya	2018/11/20 15:55:44.516	proSmtcStar_v1.4.3.5.exe	Left_Click		1032	394
