PC Name	User Name	Time Stamp	Active Process Name	Event Classification	KeyCode	Mouse Coordinates X	Mouse Coordinates Y
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.324	EXCEL.EXE	ScrollDown		830	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.511	EXCEL.EXE	mouse_move		830	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.682	EXCEL.EXE	ScrollDown		829	883
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.729	EXCEL.EXE	ScrollDown		829	883
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.760	EXCEL.EXE	mouse_move		829	883
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.807	EXCEL.EXE	ScrollDown		828	882
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.838	EXCEL.EXE	mouse_move		828	882
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.885	EXCEL.EXE	ScrollDown		828	882
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.916	EXCEL.EXE	mouse_move		828	882
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:31.994	EXCEL.EXE	ScrollDown		827	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:32.025	EXCEL.EXE	mouse_move		827	884
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:32.103	EXCEL.EXE	ScrollDown		825	885
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:32.150	EXCEL.EXE	mouse_move		825	885
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:32.181	EXCEL.EXE	ScrollDown		825	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:32.727	EXCEL.EXE	mouse_move		825	887
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:33.319	EXCEL.EXE	Left_Click		783	840
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:33.600	EXCEL.EXE	mouse_move		783	840
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:34.286	EXCEL.EXE	key_press	161		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:34.676	EXCEL.EXE	key_press	189		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:35.315	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:35.486	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:35.673	EXCEL.EXE	key_press	107		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:35.923	EXCEL.EXE	key_press	num		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:37.622	EXCEL.EXE	mouse_move		768	832
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:38.542	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:41.286	EXCEL.EXE	key_press	13		
A16PCH102-S1TS	riko.yorita	2018/11/20 08:54:43.734	EXCEL.EXE	key_press	38		
